Year,Month,Running Month,Longitude,Latitude,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2004,12,24060,-61.60000000000002,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79,12.3,15.11,11.09,8.0,4.28,18.0,0.5,-5.46,4.21,9.97,2.88,8.0,8.67,18.0,0.5,-10.28,-0.87,8.88,-0.71,8.0,8.58,18.0,0.5,1002.0,1004.0,1013.0,1008.33,9.0,7.77,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.60000000000002,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.14,15.65,16.74,15.93,4.0,1.13,8.0,0.0,13.65,14.47,15.05,14.36,4.0,0.85,8.0,0.0,-8.25,-6.57,-5.26,-6.75,4.0,1.77,8.0,0.0,1016.1,1016.4,1016.86,1016.48,4.0,0.45,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-78.1,-75.6,-70.3,-74.3,4.0,5.5,8.0,0.0,28.4,33.7,40.8,34.6,4.0,7.3,8.0,0.0,23.0,23.3,24.8,23.9,4.0,1.5,8.0,0.0,-13.3,-11.3,-9.0,-11.1,4.0,2.5,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,-64.2,0.06,0.2,0.34,0.2,2.0,0.28,6.0,1.0,0.4,1.4,2.4,1.4,2.0,2.0,6.0,1.0,0.45,0.49,0.53,0.49,2.0,0.08,6.0,1.0,0.6,1.9,3.2,1.9,2.0,2.7,6.0,1.0,0.16,0.3,0.44,0.3,2.0,0.28,6.0,1.0,0.1,0.1,0.1,0.1,2.0,0.0,6.0,1.0,3.5,3.5,3.51,3.5,2.0,0.0,6.0,1.0,89.0,89.0,89.0,89.0,2.0,0.0,6.0,1.0,1.11,3.5,5.89,3.5,2.0,4.95,6.0,1.0,-2.01,-1.2,-0.38,-1.2,2.0,1.69,6.0,1.0,-5.53,-3.29,-1.04,-3.29,2.0,4.65,6.0,1.0,978.39,979.0,979.61,979.0,2.0,1.27,6.0,1.0,7.2,7.5,7.8,7.5,2.0,0.7,6.0,1.0,-14.1,-8.4,-2.7,-8.4,2.0,11.9,6.0,1.0,-38.7,-23.0,-7.3,-23.0,2.0,32.6,6.0,1.0,-0.2,-0.1,0.0,-0.1,2.0,0.2,6.0,1.0,-0.6,-0.3,-0.1,-0.3,2.0,0.5,6.0,1.0,-7.1,-4.2,-1.3,-4.2,2.0,5.9,6.0,1.0,-19.4,-11.5,-3.7,-11.5,2.0,16.3,6.0,1.0,-1.1,-0.7,-0.2,-0.7,2.0,0.9,6.0,1.0,-3.1,-1.8,-0.6,-1.8,2.0,2.6,6.0,1.0,54.5,171.5,288.5,171.5,2.0,242.5,6.0,1.0,55.0,170.0,290.0,170.0,2.0,245.0,6.0,1.0
2004,12,24060,-61.5,-46.7,-1.2,-1.2,-1.2,-1.2,1.0,0.0,14.0,0.0,-2.5,-2.5,-2.5,-2.5,1.0,0.0,14.0,0.0,1.2,1.2,1.2,1.2,1.0,0.0,14.0,0.0,2.5,2.5,2.5,2.5,1.0,0.0,14.0,0.0,10.8,10.8,10.8,10.8,1.0,0.0,14.0,0.0,12.0,12.0,12.0,12.0,1.0,0.0,14.0,0.0,6.85,6.85,6.85,6.85,1.0,0.0,14.0,0.0,78.6,78.6,78.6,78.6,1.0,0.0,14.0,0.0,2.1,2.1,2.1,2.1,1.0,0.0,14.0,0.0,1.61,1.61,1.61,1.61,1.0,0.0,14.0,0.0,-1.35,-1.35,-1.35,-1.35,1.0,0.0,14.0,0.0,1009.2,1009.2,1009.2,1009.2,1.0,0.0,14.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,14.0,0.0,3.4,3.4,3.4,3.4,1.0,0.0,14.0,0.0,-2.8,-2.8,-2.8,-2.8,1.0,0.0,14.0,0.0,19.3,19.3,19.3,19.3,1.0,0.0,14.0,0.0,-16.2,-16.2,-16.2,-16.2,1.0,0.0,14.0,0.0,11.0,11.0,11.0,11.0,1.0,0.0,14.0,0.0,-9.2,-9.2,-9.2,-9.2,1.0,0.0,14.0,0.0,1.9,1.9,1.9,1.9,1.0,0.0,14.0,0.0,-1.6,-1.6,-1.6,-1.6,1.0,0.0,14.0,0.0,9.5,9.5,9.5,9.5,1.0,0.0,14.0,0.0,10.0,10.0,10.0,10.0,1.0,0.0,14.0,0.0
2004,12,24060,-61.5,-41.7,-4.0,-4.0,-4.0,-4.0,1.0,0.0,16.0,0.0,-10.4,-10.4,-10.4,-10.4,1.0,0.0,16.0,0.0,0.62,0.62,0.62,0.62,1.0,0.0,16.0,0.0,1.6,1.6,1.6,1.6,1.0,0.0,16.0,0.0,12.0,12.0,12.0,12.0,1.0,0.0,16.0,0.0,16.0,16.0,16.0,16.0,1.0,0.0,16.0,0.0,8.13,8.13,8.13,8.13,1.0,0.0,16.0,0.0,71.7,71.7,71.7,71.7,1.0,0.0,16.0,0.0,2.6,2.6,2.6,2.6,1.0,0.0,16.0,0.0,2.25,2.25,2.25,2.25,1.0,0.0,16.0,0.0,-1.3,-1.3,-1.3,-1.3,1.0,0.0,16.0,0.0,1007.0,1007.0,1007.0,1007.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,5.9,5.9,5.9,5.9,1.0,0.0,16.0,0.0,-3.4,-3.4,-3.4,-3.4,1.0,0.0,16.0,0.0,36.0,36.0,36.0,36.0,1.0,0.0,16.0,0.0,-20.8,-20.8,-20.8,-20.8,1.0,0.0,16.0,0.0,18.3,18.3,18.3,18.3,1.0,0.0,16.0,0.0,-10.6,-10.6,-10.6,-10.6,1.0,0.0,16.0,0.0,1.4,1.4,1.4,1.4,1.0,0.0,16.0,0.0,-0.8,-0.8,-0.8,-0.8,1.0,0.0,16.0,0.0,17.5,17.5,17.5,17.5,1.0,0.0,16.0,0.0,20.0,20.0,20.0,20.0,1.0,0.0,16.0,0.0
2004,12,24060,-61.5,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32,6.0,7.37,6.33,3.0,1.53,10.0,0.3,-7.11,-5.2,-2.82,-4.97,3.0,3.15,10.0,0.3,-4.16,-3.0,-0.95,-2.57,3.0,2.38,10.0,0.3,1012.03,1012.75,1013.82,1012.99,8.0,1.04,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,-177.2,-145.5,-77.3,-127.7,3.0,74.8,10.0,0.3,-112.3,-84.0,-26.7,-69.8,3.0,63.9,10.0,0.3,-115.7,-96.2,-50.9,-83.6,3.0,48.7,10.0,0.3,-73.4,-55.6,-17.6,-45.8,3.0,41.8,10.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.4,9.52,6.7,4.0,4.36,12.0,0.5,-4.98,-3.62,1.24,-1.95,4.0,4.45,12.0,0.5,-7.32,-1.41,1.07,-3.04,4.0,6.45,12.0,0.5,1017.54,1020.75,1021.76,1019.7,4.0,3.05,12.0,0.5,2.5,3.0,4.6,3.5,4.0,1.7,12.0,0.5,-26.9,-16.3,27.0,-0.7,4.0,40.1,12.0,0.5,-86.0,-5.2,6.4,-38.2,4.0,81.0,12.0,0.5,-122.9,-89.6,31.0,-47.9,4.0,111.6,12.0,0.5,-187.1,-35.6,28.0,-77.5,4.0,164.6,12.0,0.5,-71.3,-66.7,25.1,-24.1,3.0,79.7,14.0,0.7,-130.9,-11.8,25.2,-51.9,3.0,119.5,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,28.2,-0.11,0.15,0.67,0.28,4.0,0.59,14.0,0.0,-0.6,1.5,3.9,1.6,4.0,3.2,14.0,0.0,2.95,4.14,5.2,4.08,4.0,1.31,14.0,0.0,27.1,29.6,33.9,30.5,4.0,4.1,14.0,0.0,23.55,23.75,23.95,23.75,4.0,0.24,14.0,0.0,22.32,23.8,23.8,23.18,5.0,0.87,14.0,0.2,12.73,14.8,15.42,14.24,5.0,1.41,14.0,0.2,73.8,83.8,87.8,81.4,5.0,8.3,14.0,0.2,5.06,7.0,10.0,7.42,5.0,2.49,14.0,0.2,-5.69,-5.0,-2.97,-4.53,5.0,1.71,14.0,0.2,-2.17,4.42,8.66,3.34,5.0,5.7,14.0,0.2,1019.5,1019.8,1027.21,1022.66,5.0,4.19,14.0,0.2,3.6,5.0,5.7,4.7,3.0,1.5,16.0,0.3,-50.0,-48.3,-15.0,-35.5,5.0,19.1,14.0,0.2,-12.4,22.5,86.6,33.6,5.0,50.7,14.0,0.2,-135.5,-119.0,-65.8,-106.0,5.0,42.8,14.0,0.2,-49.1,99.4,206.1,79.7,5.0,133.3,14.0,0.2,-81.8,-76.4,-42.1,-64.5,5.0,23.4,14.0,0.2,-30.5,56.3,133.6,50.4,5.0,86.4,14.0,0.2,-26.0,-14.8,-13.5,-19.5,4.0,10.4,14.0,0.0,7.9,23.5,25.7,17.1,4.0,15.7,14.0,0.0,130.0,343.0,1000.0,520.0,5.0,446.5,14.0,0.2,130.0,345.0,1000.0,520.0,5.0,445.0,14.0,0.2
2004,12,24060,-61.5,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95,11.0,12.0,9.34,7.0,3.23,26.0,0.0,-8.25,-3.76,-1.72,-4.34,7.0,4.04,26.0,0.0,-10.88,-7.71,-1.84,-6.68,7.0,4.69,26.0,0.0,1025.37,1026.5,1027.55,1026.33,7.0,1.87,26.0,0.0,3.0,6.0,7.4,5.4,5.0,2.3,24.0,0.0,-69.3,-41.4,-5.4,-40.0,7.0,44.2,26.0,0.0,-120.2,-92.6,-5.5,-72.4,7.0,58.2,26.0,0.0,-173.1,-66.2,-29.7,-82.9,7.0,78.8,26.0,0.0,-188.4,-146.6,-34.0,-119.1,7.0,82.1,26.0,0.0,-87.5,-26.4,-12.6,-44.6,7.0,44.4,26.0,0.0,-80.0,-72.4,-19.9,-52.9,7.0,33.4,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,6.45,7.9,6.75,4.0,1.64,18.0,0.5,-6.31,-1.67,2.63,-1.83,4.0,5.89,18.0,0.5,0.42,3.34,6.01,3.22,4.0,3.23,18.0,0.5,1017.9,1021.25,1022.6,1020.3,4.0,3.12,18.0,0.5,2.0,4.0,6.6,4.3,4.0,3.0,18.0,0.5,-53.1,-11.2,13.4,-19.5,4.0,45.5,18.0,0.5,2.2,21.5,38.7,20.5,4.0,21.1,18.0,0.5,-134.6,-36.8,55.5,-39.4,4.0,124.5,18.0,0.5,8.9,73.2,129.0,69.1,4.0,69.5,18.0,0.5,-65.0,-17.7,28.8,-18.0,4.0,61.7,18.0,0.5,4.6,35.5,67.5,36.0,4.0,36.5,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,34.6,-0.67,1.35,3.52,1.43,4.0,2.45,18.0,0.5,-10.3,7.7,32.6,11.0,4.0,26.6,18.0,0.5,2.85,5.11,5.31,4.11,3.0,2.0,18.0,0.7,29.8,34.3,69.6,49.3,3.0,31.9,18.0,0.7,20.39,21.35,22.52,21.45,4.0,1.3,18.0,0.5,19.0,21.0,21.25,20.32,5.0,1.22,18.0,0.4,10.43,11.55,12.38,11.41,4.0,1.27,18.0,0.5,69.2,79.0,82.6,76.0,4.0,9.1,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.86,15.4,16.93,14.04,8.0,3.78,16.0,0.9,-4.85,9.79,12.75,5.85,8.0,9.28,16.0,0.9,-8.64,5.21,12.48,3.48,8.0,10.02,16.0,0.9,1003.58,1016.7,1024.51,1013.69,8.0,11.35,16.0,0.9,6.0,7.5,8.0,7.1,8.0,1.0,16.0,0.9,-41.7,126.1,216.0,106.7,8.0,137.4,16.0,0.9,-162.3,49.2,203.3,42.1,8.0,164.0,16.0,0.9,-91.8,182.1,221.3,98.0,8.0,169.9,16.0,0.9,-120.6,106.0,250.9,88.1,8.0,176.0,16.0,0.9,-2.9,128.8,143.2,72.2,6.0,115.1,16.0,0.8,-37.6,99.1,177.8,76.5,6.0,114.6,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,22.2,23.01,22.41,7.0,0.51,20.0,0.4,20.25,20.5,20.75,20.5,5.0,0.36,24.0,0.2,10.76,11.72,12.75,11.69,5.0,1.59,24.0,0.2,59.4,78.3,85.2,75.0,6.0,14.2,24.0,0.3,9.1,12.0,17.14,12.77,7.0,4.89,20.0,0.4,-9.38,-3.47,-1.94,-4.54,7.0,4.21,20.0,0.4,4.78,11.82,13.47,10.65,7.0,6.35,20.0,0.4,1018.48,1020.2,1022.38,1020.95,6.0,4.31,24.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,39.6,4.99,7.8,10.3,7.65,4.0,3.07,12.0,0.8,33.5,46.0,71.1,52.0,4.0,27.0,12.0,0.8,5.85,7.58,10.89,8.33,4.0,3.2,12.0,0.8,40.0,55.4,70.0,55.0,4.0,20.1,12.0,0.8,18.37,20.6,22.57,20.48,4.0,2.49,12.0,0.8,12.09,12.55,13.59,12.83,4.0,1.11,12.0,0.8,5.56,6.93,7.81,6.7,4.0,1.44,12.0,0.8,62.3,76.0,84.0,73.3,4.0,14.6,12.0,0.8,4.48,6.85,9.8,7.13,4.0,3.18,12.0,0.8,-7.92,-6.27,-0.32,-4.22,4.0,5.62,12.0,0.8,-3.97,-0.35,2.28,-0.82,4.0,4.65,12.0,0.8,1015.29,1017.7,1019.9,1017.6,4.0,2.67,12.0,0.8,7.5,8.0,8.0,7.8,4.0,0.5,12.0,0.8,-78.0,-45.3,-3.6,-41.0,4.0,46.3,12.0,0.8,-40.6,-1.4,19.8,-10.0,4.0,47.1,12.0,0.8,-104.7,-75.5,-3.3,-55.0,4.0,73.8,12.0,0.8,-56.6,-4.4,26.9,-14.4,4.0,62.9,12.0,0.8,-62.0,-44.1,-5.2,-34.1,4.0,38.4,12.0,0.8,-31.1,-1.7,17.1,-6.8,4.0,36.8,12.0,0.8,-57.8,-38.5,11.4,-23.9,4.0,51.3,12.0,0.8,-24.5,-4.4,20.6,-2.1,4.0,32.2,12.0,0.8,93.0,392.0,973.5,527.0,4.0,557.0,12.0,0.8,95.0,390.0,975.0,525.0,4.0,555.0,12.0,0.8
2004,12,24060,-61.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,8.0,8.0,7.5,6.0,0.8,10.0,0.5,-61.8,19.2,172.8,28.1,10.0,155.5,10.0,0.7,-119.4,-15.6,39.8,-36.1,10.0,134.7,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38,13.65,16.31,12.79,10.0,4.09,10.0,0.7,-5.69,3.1,12.7,2.64,10.0,10.37,10.0,0.7,-9.34,-1.16,3.37,-2.32,10.0,8.79,10.0,0.7,1004.9,1014.1,1023.84,1014.36,10.0,9.08,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,-66.2,31.0,198.9,54.1,10.0,138.1,10.0,0.7,-107.4,-18.7,59.7,-9.0,10.0,107.9,10.0,0.7,-47.7,20.5,129.8,33.7,10.0,86.1,10.0,0.7,-60.4,-12.3,39.4,-1.5,10.0,71.0,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,41.4,2.82,5.4,6.52,4.54,7.0,2.66,10.0,0.7,12.8,47.4,71.9,44.8,7.0,39.3,10.0,0.7,2.31,4.07,4.44,3.42,6.0,1.96,12.0,0.8,9.4,30.0,60.0,32.0,6.0,27.5,12.0,0.8,11.98,15.0,17.0,14.6,7.0,2.22,10.0,0.7,6.06,12.0,15.11,11.25,11.0,4.7,12.0,0.7,4.35,6.47,8.87,6.76,9.0,2.57,12.0,0.8,76.7,83.9,94.8,83.8,9.0,11.5,12.0,0.8,4.35,10.3,13.24,10.02,11.0,5.22,12.0,0.7,-1.91,4.53,7.52,2.83,11.0,6.36,12.0,0.7,-9.96,-0.8,5.64,-2.3,11.0,9.09,12.0,0.7,1012.79,1016.8,1020.27,1016.48,11.0,5.2,12.0,0.7,4.0,8.0,8.0,6.6,11.0,2.0,12.0,0.7,-6.6,25.0,81.6,34.0,11.0,76.0,12.0,0.7,-124.6,-3.7,50.5,-52.0,11.0,150.3,12.0,0.7,-17.6,54.4,80.2,27.5,11.0,61.8,12.0,0.7,-69.9,-9.5,72.0,-22.9,11.0,148.1,12.0,0.7,-11.5,34.3,57.1,18.0,9.0,43.0,12.0,0.8,-38.7,-6.1,41.2,5.9,9.0,48.0,12.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,42.4,6.46,8.3,10.14,8.3,2.0,3.82,30.0,1.0,88.3,92.6,97.0,92.6,2.0,9.0,30.0,1.0,7.27,7.27,7.27,7.27,1.0,0.0,30.0,1.0,65.4,65.4,65.4,65.4,1.0,0.0,30.0,1.0,4.58,8.4,12.22,8.4,2.0,7.92,30.0,1.0,-1.88,0.1,2.08,0.1,2.0,4.1,30.0,1.0,2.52,2.52,2.52,2.52,1.0,0.0,30.0,1.0,54.4,54.4,54.4,54.4,1.0,0.0,30.0,1.0,10.02,12.2,14.38,12.2,2.0,4.53,30.0,1.0,6.98,9.56,12.14,9.56,2.0,5.34,30.0,1.0,-7.57,-7.3,-7.02,-7.3,2.0,0.57,30.0,1.0,1022.63,1024.0,1025.37,1024.0,2.0,2.83,30.0,1.0,7.2,7.5,7.8,7.5,2.0,0.7,30.0,1.0,76.4,128.7,181.1,128.7,2.0,108.4,30.0,1.0,-109.6,-90.3,-71.0,-90.3,2.0,40.0,30.0,1.0,-28.7,-10.0,8.7,-10.0,2.0,38.7,30.0,1.0,-14.0,0.4,14.9,0.4,2.0,29.9,30.0,1.0,14.6,14.6,14.6,14.6,1.0,0.0,30.0,1.0,-17.3,-17.3,-17.3,-17.3,1.0,0.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,44.6,-0.37,1.2,3.24,1.43,4.0,2.17,12.0,0.8,-3.4,18.0,37.7,17.2,4.0,23.8,12.0,0.8,0.63,1.63,3.16,1.88,4.0,1.6,12.0,0.8,5.1,21.8,36.7,20.9,4.0,18.4,12.0,0.8,6.4,6.75,7.52,6.95,4.0,0.76,12.0,0.8,3.03,4.75,6.4,4.61,8.0,1.79,14.0,0.6,2.21,4.25,5.15,3.94,6.0,1.46,14.0,0.7,50.6,78.9,83.7,72.0,6.0,18.4,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,10.9,22.0,13.1,4.0,12.4,12.0,0.8,-27.2,-9.5,0.1,-13.4,4.0,17.3,12.0,0.8,119.5,941.0,2205.5,1213.5,7.0,1185.5,14.0,0.6,120.0,940.0,2205.0,1215.0,7.0,1185.0,14.0,0.6
2004,12,24060,-61.5,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,10.05,16.27,10.32,16.0,5.59,12.0,0.6,-0.47,7.24,14.29,5.79,16.0,8.44,12.0,0.6,-6.11,-3.67,1.53,-3.07,16.0,5.28,12.0,0.6,1001.73,1018.0,1022.37,1015.24,16.0,10.43,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,-63.6,-2.8,19.4,-20.6,12.0,45.9,12.0,0.7,-15.1,11.4,29.1,8.2,12.0,23.2,12.0,0.7,10.7,15.8,28.0,20.9,6.0,15.5,6.0,0.3,-18.9,-6.9,-4.1,-14.1,6.0,23.1,6.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67,11.0,14.94,11.48,5.0,3.54,14.0,0.0,-4.2,5.8,9.8,2.87,5.0,9.04,14.0,0.0,-5.65,1.91,7.57,1.43,5.0,9.09,14.0,0.0,1003.4,1007.7,1013.51,1008.88,5.0,7.29,14.0,0.0,8.0,8.0,8.0,8.0,5.0,0.0,14.0,0.0,-62.9,38.9,100.8,15.2,5.0,114.5,14.0,0.0,-73.7,21.0,95.3,17.6,5.0,132.9,14.0,0.0,-15.1,11.6,36.2,11.3,5.0,39.6,14.0,0.0,5.4,15.1,35.3,21.0,5.0,21.9,14.0,0.0,-2.5,23.6,32.1,15.2,4.0,28.4,16.0,0.0,-15.5,-0.9,10.4,-2.5,4.0,15.8,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,-61.5,60.5,16.43,16.6,17.27,16.84,5.0,0.63,28.0,0.0,166.5,176.0,213.9,187.7,5.0,30.1,28.0,0.0,2.89,2.96,3.1,3.0,5.0,0.15,28.0,0.0,29.1,31.3,38.8,33.5,5.0,6.0,28.0,0.0,-0.57,-0.3,0.36,-0.12,5.0,0.59,28.0,0.0,-16.5,-12.8,-2.58,-10.0,54.0,6.35,22.0,0.3,0.8,0.81,0.85,0.82,5.0,0.03,28.0,0.0,78.6,80.9,81.7,80.4,5.0,1.9,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,29.5,36.5,31.1,5.0,6.2,28.0,0.0,-13.7,-12.7,-10.6,-12.3,5.0,1.7,28.0,0.0,125.0,2146.5,5832.0,2817.0,57.0,3032.0,22.0,0.3,125.0,2145.0,5830.0,2815.0,57.0,3030.0,22.0,0.3
